"InvoiceDate";"FullName";"Country";"TotalInvoices";"TotalQty";"TotalDue"
"12/5/2010 12:02";"Rebecca Bower";"Lithuania";1;12;12.0
"12/5/2010 12:08";"William Nolan";"United Kingdom";23;84;193.0
"12/5/2010 12:09";"Sally Walker";"United Kingdom";1;48;192.0
"12/5/2010 12:13";"Kylie Roberts";"United Kingdom";116;210;487.0
"12/5/2010 12:13";"Matt Wilson";"United Kingdom";2;160;480.0
"12/5/2010 12:15";"Jonathan Ogden";"United Kingdom";23;135;212.0
"12/5/2010 12:15";"Ella Davies";"United Kingdom";17;232;283.0
"12/5/2010 12:23";"Owen Robertson";"United Kingdom";18;27;111.0
"12/5/2010 12:26";"Victor Skinner";"United Kingdom";38;435;591.0
"12/5/2010 12:29";"Una Hart";"United Kingdom";55;73;207.0
"12/5/2010 12:29";"Amy Pullman";"United Kingdom";6;-18;-292.0
"12/5/2010 12:34";"Jennifer Morrison";"United Kingdom";9;107;137.0
"12/5/2010 12:35";"Pippa Stewart";"United Kingdom";116;459;712.0
"12/5/2010 12:42";"Alexander Ross";"United Kingdom";35;149;249.0
"12/5/2010 12:43";"Lily Taylor";"United Kingdom";66;392;543.0
"12/5/2010 12:44";"Elizabeth Terry";"United Kingdom";33;204;262.0
"12/5/2010 12:47";"Joan Coleman";"United Kingdom";3;25;37.0
"12/5/2010 12:53";"Alexander Ross";"United Kingdom";39;54;74.0
"12/5/2010 12:57";"Kimberly Roberts";"United Kingdom";43;153;483.0
"12/5/2010 12:57";"Alexander Ross";"United Kingdom";15;16;42.0
"12/5/2010 12:58";"Alexander Ross";"United Kingdom";1;-1;-8.0
"12/5/2010 13:00";"Lauren Hunter";"United Kingdom";103;208;336.0
"12/5/2010 13:03";"Paul Piper";"United Kingdom";45;413;585.0
"12/5/2010 13:05";"Adrian Morgan";"United Kingdom";64;355;1025.0
"12/5/2010 13:05";"Alexander Ross";"United Kingdom";32;65;69.0
"12/5/2010 13:08";"Justin White";"United Kingdom";18;83;238.0
"12/5/2010 13:09";"Lauren Hunter";"United Kingdom";1;-24;-24.0
"12/5/2010 13:10";"Felicity Rampling";"United Kingdom";10;86;178.0
"12/5/2010 13:17";"Dorothy Chapman";"United Kingdom";28;60;296.0
"12/5/2010 13:18";"Una Howard";"United Kingdom";26;128;275.0
"12/5/2010 13:21";"Jonathan Paige";"United Kingdom";21;276;400.0
"12/5/2010 13:21";"Dorothy Chapman";"United Kingdom";1;-1;-29.0
"12/5/2010 13:26";"Joseph Payne";"United Kingdom";21;70;140.0
"12/5/2010 13:29";"Joanne Forsyth";"United Kingdom";13;284;818.0
"12/5/2010 13:42";"Diane Ferguson";"United Kingdom";56;104;196.0
"12/5/2010 13:49";"Sophie Carr";"United Kingdom";35;200;456.0
"12/5/2010 13:53";"Eric Cameron";"United Kingdom";1;80;240.0
"12/5/2010 13:55";"Phil Jones";"United Kingdom";31;308;643.0
"12/5/2010 13:55";"Robert Nolan";"United Kingdom";86;159;406.0
"12/5/2010 14:02";"Rachel Butler";"Germany";17;80;290.0
"12/5/2010 14:03";"Rachel Butler";"Germany";2;11;88.0
"12/5/2010 14:06";"Matt Ogden";"United Kingdom";37;103;138.0
"12/5/2010 14:17";"Olivia Lambert";"United Kingdom";29;47;111.0
"12/5/2010 14:19";"Pippa Lambert";"Germany";69;960;1672.0
"12/5/2010 14:25";"Stephanie Russell";"United Kingdom";50;112;275.0
"12/5/2010 14:44";"Irene Forsyth";"United Kingdom";2;-2;-13.0
"12/5/2010 14:45";"Audrey Hodges";"United Kingdom";32;293;133.0
"12/5/2010 14:52";"Sue Hill";"United Kingdom";11;116;160.0
"12/5/2010 15:02";"Felicity Hill";"United Kingdom";4;25;85.0
"12/5/2010 15:06";"Eric Cameron";"United Kingdom";23;40;190.0
"12/5/2010 15:12";"Chloe Powell";"United Kingdom";65;147;276.0
"12/5/2010 15:12";"Irene Forsyth";"United Kingdom";41;82;195.0
"12/5/2010 15:15";"Stewart McLean";"United Kingdom";16;101;235.0
"12/5/2010 15:18";"Cameron Rampling";"United Kingdom";16;145;387.0
"12/5/2010 15:21";"Jacob Fraser";"Germany";30;299;485.0
"12/5/2010 15:26";"Alexander Ross";"United Kingdom";6;7;9.0
"12/5/2010 15:35";"Ryan Scott";"United Kingdom";13;2048;1708.0
"12/5/2010 15:38";"Sam Chapman";"United Kingdom";7;108;396.0
"12/5/2010 15:40";"James Carr";"United Kingdom";20;248;652.0
"12/5/2010 15:46";"Joshua Walsh";"Japan";15;184;292.0
"12/5/2010 15:47";"Anthony Robertson";"United Kingdom";65;245;394.0
"12/5/2010 15:54";"Grace Bower";"United Kingdom";7;14;37.0
"12/5/2010 16:00";"Nathan Ball";"United Kingdom";25;56;144.0
"12/5/2010 16:10";"Anne Rampling";"United Kingdom";9;46;170.0
"12/5/2010 16:24";"Owen Mills";"United Kingdom";163;688;1377.0
"12/5/2010 16:41";"Alexander Ross";"United Kingdom";64;316;503.0
"12/6/2010 8:34";"Joshua Dyer";"United Kingdom";9;86;98.0
"12/6/2010 8:42";"Carolyn Kerr";"United Kingdom";20;700;920.0
"12/6/2010 8:43";"Carolyn Kerr";"United Kingdom";1;12;24.0
"12/6/2010 8:44";"Carolyn Kerr";"United Kingdom";1;12;12.0
"12/6/2010 9:21";"Diana Gill";"United Kingdom";17;110;294.0
"12/6/2010 9:31";"Dominic Young";"Italy";1;-2;-18.0
"12/6/2010 9:37";"Dan Payne";"United Kingdom";9;148;388.0
"12/6/2010 9:40";"Tracey Peake";"United Kingdom";1;-20;-40.0
"12/6/2010 9:45";"Ryan Quinn";"United Kingdom";5;1464;2556.0
"12/6/2010 9:52";"Alexandra Churchill";"United Kingdom";9;83;332.0
"12/6/2010 10:03";"Tracey Peake";"United Kingdom";15;88;170.0
"12/6/2010 10:05";"Carol Poole";"United Kingdom";13;67;216.0
"12/6/2010 10:18";"Gordon Hughes";"United Kingdom";15;172;352.0
"12/6/2010 10:19";"Heather Bell";"United Kingdom";29;282;396.0
"12/6/2010 10:19";"Lillian Wilkins";"United Kingdom";2;24;48.0
"12/6/2010 10:20";"Owen Thomson";"United Kingdom";11;349;264.0
"12/6/2010 10:24";"Heather Bell";"United Kingdom";3;48;72.0
"12/6/2010 10:27";"Natalie Lewis";"Portugal";7;53;138.0
"12/6/2010 10:34";"Dorothy Avery";"United Kingdom";3;192;192.0
"12/6/2010 10:36";"Jacob McLean";"United Kingdom";3;33;45.0
"12/6/2010 10:38";"Blake Peters";"United Kingdom";1;20;40.0
"12/6/2010 10:43";"Angela Piper";"Germany";13;85;184.0
"12/6/2010 11:01";"Leonard Howard";"United Kingdom";59;210;366.0
"12/6/2010 11:03";"Wendy Randall";"United Kingdom";20;163;294.0
"12/6/2010 11:06";"Edward Welch";"United Kingdom";10;748;1996.0
"12/6/2010 11:10";"Rose Gill";"United Kingdom";9;58;132.0
"12/6/2010 11:16";"Una King";"United Kingdom";9;91;142.0
"12/6/2010 11:26";"Gabrielle Henderson";"United Kingdom";56;266;627.0
"12/6/2010 11:26";"James Poole";"United Kingdom";47;218;224.0
"12/6/2010 11:37";"Matt Mitchell";"United Kingdom";9;54;159.0
"12/6/2010 11:38";"Benjamin McLean";"United Kingdom";15;72;92.0
"12/6/2010 11:42";"Connor Churchill";"United Kingdom";9;254;318.0
"12/6/2010 11:42";"Ruth Simpson";"United Kingdom";5;21;125.0
"12/6/2010 11:42";"Matt Mitchell";"United Kingdom";1;-4;-28.0
"12/6/2010 11:47";"Christian Grant";"United Kingdom";1;-1;-9.0
"12/6/2010 11:58";"Penelope Harris";"United Kingdom";12;120;337.0
"12/6/2010 12:00";"Liam Baker";"Germany";1;-4;-36.0
"12/6/2010 12:06";"Eric Grant";"United Kingdom";44;146;423.0
"12/6/2010 12:15";"Penelope Oliver";"United Kingdom";23;32;100.0
"12/6/2010 12:21";"Michelle Reid";"United Kingdom";34;503;568.0
"12/6/2010 12:23";"Madeleine Dowd";"United Kingdom";12;350;462.0
"12/6/2010 12:23";"Ian Rutherford";"United Kingdom";31;73;97.0
"12/6/2010 12:23";"Alexander Ross";"United Kingdom";38;85;141.0
"12/6/2010 12:30";"Boris Rutherford";"United Kingdom";10;72;189.0
"12/6/2010 12:31";"Elizabeth Berry";"United Kingdom";1;72;72.0
"12/6/2010 12:34";"Tracey Abraham";"United Kingdom";59;528;318.0
"12/6/2010 12:38";"Michael Fraser";"United Kingdom";21;201;457.0
"12/6/2010 12:39";"Michael Parr";"United Kingdom";12;106;317.0
"12/6/2010 12:39";"Michael Fraser";"United Kingdom";1;12;24.0
"12/6/2010 12:40";"Eric Ross";"EIRE";15;135;384.0
"12/6/2010 12:41";"Emma Glover";"United Kingdom";58;104;249.0
"12/6/2010 12:44";"Adam Cameron";"United Kingdom";51;156;374.0
"12/6/2010 12:47";"Benjamin Davidson";"United Kingdom";14;119;169.0
"12/6/2010 12:52";"Christopher Ince";"United Kingdom";22;73;195.0
"12/6/2010 12:55";"Wendy Hemmings";"United Kingdom";87;275;350.0
"12/6/2010 12:55";"Claire Bell";"United Kingdom";46;214;359.0
"12/6/2010 12:55";"Warren Graham";"United Kingdom";1;-1;-13.0
"12/6/2010 12:59";"Joan Russell";"United Kingdom";16;278;416.0
"12/6/2010 13:01";"Brandon Forsyth";"United Kingdom";14;116;264.0
"12/6/2010 13:06";"Eric Ross";"EIRE";20;476;873.0
"12/6/2010 13:12";"Brandon Forsyth";"United Kingdom";3;38;76.0
"12/6/2010 13:13";"Jacob Powell";"United Kingdom";24;372;483.0
"12/6/2010 13:13";"Joan Hamilton";"United Kingdom";58;197;384.0
"12/6/2010 13:17";"Oliver Coleman";"United Kingdom";3;-3;-9.0
"12/6/2010 13:21";"Virginia Morrison";"United Kingdom";5;56;118.0
"12/6/2010 13:22";"Warren Graham";"United Kingdom";13;37;129.0
"12/6/2010 13:32";"Eric Ross";"EIRE";1;3;21.0
"12/6/2010 13:34";"Donna Rees";"United Kingdom";13;72;221.0
"12/6/2010 13:35";"Joseph Ince";"United Kingdom";18;210;428.0
"12/6/2010 13:41";"Tracey Ferguson";"United Kingdom";19;60;150.0
"12/6/2010 13:47";"Dominic Davies";"United Kingdom";8;40;118.0
"12/6/2010 13:53";"Oliver Coleman";"United Kingdom";48;257;576.0
"12/6/2010 13:58";"Keith Hunter";"United Kingdom";24;80;179.0
"12/6/2010 13:59";"Boris Sutherland";"United Kingdom";34;972;2430.0
"12/6/2010 14:00";"Boris Sutherland";"United Kingdom";5;54;72.0
"12/6/2010 14:05";"Maria Harris";"United Kingdom";53;80;151.0
"12/6/2010 14:08";"Neil Tucker";"United Kingdom";29;63;300.0
"12/6/2010 14:19";"Jake Hudson";"United Kingdom";10;164;244.0
"12/6/2010 14:22";"Robert Nolan";"United Kingdom";1;-1;-5.0
"12/6/2010 14:31";"Austin Churchill";"United Kingdom";60;204;420.0
"12/6/2010 14:36";"Karen Morgan";"United Kingdom";50;261;373.0
"12/6/2010 14:43";"Karen Morgan";"United Kingdom";11;21;34.0
"12/6/2010 14:43";"James Carr";"United Kingdom";6;-34;-198.0
"12/6/2010 14:46";"Karen Morgan";"United Kingdom";11;38;47.0
"12/6/2010 14:51";"Carl Forsyth";"United Kingdom";44;130;389.0
"12/6/2010 14:53";"James Carr";"United Kingdom";4;-16;-168.0
"12/6/2010 14:55";"James Carr";"United Kingdom";8;16;168.0
"12/6/2010 15:00";"Eric Alsop";"United Kingdom";16;247;382.0
"12/6/2010 15:03";"Nathan King";"United Kingdom";1;72;144.0
"12/6/2010 15:06";"Nathan King";"United Kingdom";1;96;192.0
"12/6/2010 15:07";"Nathan King";"United Kingdom";1;-72;-144.0
"12/6/2010 15:09";"Claire Martin";"United Kingdom";9;63;219.0
"12/6/2010 15:09";"Frank Coleman";"United Kingdom";2;-7;-22.0
"12/6/2010 15:10";"Sophie Campbell";"United Kingdom";1;-1;-8.0
"12/6/2010 15:12";"Natalie Wilkins";"United Kingdom";1;-1;-4.0
"12/6/2010 15:13";"Gavin Buckland";"United Kingdom";36;66;137.0
"12/6/2010 15:14";"Faith Sharp";"United Kingdom";14;209;527.0
"12/6/2010 15:18";"Pippa Rutherford";"United Kingdom";18;184;365.0
"12/6/2010 15:25";"Audrey Ellison";"United Kingdom";51;131;299.0
"12/6/2010 15:27";"Tracey Nolan";"United Kingdom";33;144;211.0
"12/6/2010 15:34";"Boris MacDonald";"United Kingdom";6;104;176.0
"12/6/2010 15:35";"Charles Wilson";"United Kingdom";3;57;81.0
"12/6/2010 15:38";"Paul Wright";"United Kingdom";22;210;458.0
"12/6/2010 15:54";"Alexander Ross";"United Kingdom";21;119;50.0
"12/6/2010 16:10";"Edward Miller";"United Kingdom";1;-1;-6.0
"12/6/2010 16:36";"Michael Morgan";"United Kingdom";4;146;466.0
"12/6/2010 16:58";"Victoria Gill";"United Kingdom";14;82;214.0
"12/6/2010 17:16";"Stephanie Watson";"United Kingdom";16;67;217.0
"12/6/2010 17:26";"Wanda Dyer";"United Kingdom";41;256;503.0
"12/7/2010 8:42";"Nicola Anderson";"United Kingdom";1;-8;-48.0
"12/7/2010 8:57";"Sophie Fisher";"United Kingdom";1;-11;-11.0
"12/7/2010 9:13";"Stewart Forsyth";"United Kingdom";28;201;565.0
"12/7/2010 9:21";"Angela Wallace";"United Kingdom";7;54;146.0
"12/7/2010 9:23";"Joan Miller";"United Kingdom";1;6;42.0
"12/7/2010 9:43";"Joan Miller";"United Kingdom";2;780;1938.0
"12/7/2010 9:51";"Stephen Anderson";"United Kingdom";19;914;1630.0
"12/7/2010 9:55";"Ava Bond";"United Kingdom";13;101;291.0
"12/7/2010 9:57";"Thomas Jackson";"United Kingdom";11;112;184.0
"12/7/2010 10:04";"Sally Mills";"United Kingdom";1;128;384.0
"12/7/2010 10:06";"Sebastian Langdon";"United Kingdom";1;120;480.0
"12/7/2010 10:06";"Dylan Rees";"United Kingdom";12;89;194.0
"12/7/2010 10:08";"James White";"France";39;567;1052.0
"12/7/2010 10:14";"Ian White";"United Kingdom";28;234;607.0
"12/7/2010 10:32";"Heather Reid";"United Kingdom";22;218;467.0
"12/7/2010 10:36";"Tracey Chapman";"United Kingdom";18;51;119.0
"12/7/2010 10:36";"Luke Springer";"France";20;167;423.0
"12/7/2010 10:43";"Grace Ferguson";"United Kingdom";1;24;96.0
"12/7/2010 10:47";"Anna Baker";"United Kingdom";5;21;113.0
"12/7/2010 10:51";"Penelope Harris";"United Kingdom";1;3;18.0
"12/7/2010 11:11";"Faith Morgan";"United Kingdom";6;126;90.0
"12/7/2010 11:26";"Kimberly Wilkins";"United Kingdom";3;550;1100.0
"12/7/2010 11:30";"Oliver Lyman";"United Kingdom";28;680;1928.0
"12/7/2010 11:33";"Gordon Wilson";"United Kingdom";21;396;532.0
"12/7/2010 11:41";"Heather Gibson";"United Kingdom";2;288;576.0
"12/7/2010 11:45";"Justin Mackenzie";"United Kingdom";8;59;143.0
"12/7/2010 11:47";"Christian Rutherford";"United Kingdom";3;-5;-28.0
"12/7/2010 11:49";"James Davidson";"United Kingdom";12;131;299.0
"12/7/2010 11:59";"Christopher Avery";"United Kingdom";30;125;160.0
"12/7/2010 12:18";"Sean Lambert";"United Kingdom";3;220;308.0
"12/7/2010 12:21";"Chloe Ogden";"United Kingdom";13;300;580.0
"12/7/2010 12:28";"Rachel Butler";"Germany";17;155;608.0
"12/7/2010 12:29";"Dylan Morrison";"United Kingdom";23;43;118.0
"12/7/2010 12:31";"Paul Johnston";"United Kingdom";1;-2;-20.0
"12/7/2010 12:34";"Richard Ince";"United Kingdom";1;-1;-281.0
"12/7/2010 12:37";"Molly Mitchell";"United Kingdom";14;80;332.0
"12/7/2010 12:37";"Paul Johnston";"United Kingdom";1;2;20.0
"12/7/2010 12:43";"Vanessa Baker";"United Kingdom";9;62;102.0
"12/7/2010 12:45";"Stephen Anderson";"United Kingdom";14;-18;-79.0
"12/7/2010 12:49";"Alan Bower";"United Kingdom";15;213;383.0
"12/7/2010 13:01";"Jessica Coleman";"United Kingdom";45;516;1423.0
"12/7/2010 13:13";"Hannah Cornish";"United Kingdom";12;52;165.0
"12/7/2010 13:16";"Alexander Howard";"United Kingdom";31;279;639.0
"12/7/2010 13:18";"Alison Ince";"United Kingdom";16;74;158.0
"12/7/2010 13:20";"Kimberly Rampling";"United Kingdom";47;235;462.0
"12/7/2010 13:22";"Victor Hamilton";"United Kingdom";12;236;632.0
"12/7/2010 13:25";"Victor Hamilton";"United Kingdom";1;-36;-72.0
"12/7/2010 13:28";"Max King";"United Kingdom";10;122;346.0
"12/7/2010 13:29";"Dan Dowd";"United Kingdom";30;137;320.0
"12/7/2010 13:30";"Leonard Howard";"United Kingdom";5;20;140.0
"12/7/2010 13:30";"Dan Dowd";"United Kingdom";1;2;16.0
"12/7/2010 13:45";"Sonia Ross";"United Kingdom";8;76;186.0
"12/7/2010 13:50";"Michelle Greene";"United Kingdom";16;956;1996.0
"12/7/2010 13:53";"Hannah Avery";"United Kingdom";7;136;232.0
"12/7/2010 14:00";"Carol Skinner";"United Kingdom";6;54;96.0
"12/7/2010 14:30";"Eric Nolan";"United Kingdom";23;114;155.0
"12/7/2010 14:31";"Benjamin Welch";"United Kingdom";44;199;378.0
"12/7/2010 14:41";"Alexander Ross";"United Kingdom";59;171;289.0
"12/7/2010 14:57";"Brandon Hardacre";"United Kingdom";6;36;88.0
"12/7/2010 14:57";"Abigail Sanderson";"Iceland";31;319;703.0
"12/7/2010 14:58";"Carl Alsop";"United Kingdom";12;476;708.0
"12/7/2010 15:02";"Anna May";"United Kingdom";16;189;352.0
"12/7/2010 15:03";"Yvonne Pullman";"United Kingdom";18;191;341.0
"12/7/2010 15:04";"Yvonne Pullman";"United Kingdom";1;12;12.0
"12/7/2010 15:15";"Tracey Coleman";"United Kingdom";18;62;234.0
"12/7/2010 15:18";"Frank Carr";"United Kingdom";2;30;66.0
"12/7/2010 15:20";"Nicholas Cornish";"United Kingdom";3;32;180.0
"12/7/2010 15:39";"Isaac Forsyth";"United Kingdom";80;133;408.0
"12/7/2010 15:48";"James Cameron";"United Kingdom";22;271;415.0
"12/7/2010 15:48";"John Roberts";"United Kingdom";7;36;122.0
"12/7/2010 15:48";"Alan Peake";"United Kingdom";13;124;274.0
"12/7/2010 15:54";"Trevor Forsyth";"United Kingdom";37;84;265.0
"12/7/2010 16:20";"Dominic Johnston";"United Kingdom";8;57;121.0
"12/7/2010 16:21";"Jonathan Randall";"United Kingdom";1;-12;-132.0
"12/7/2010 16:42";"William Graham";"United Kingdom";5;2790;8976.0
"12/7/2010 16:43";"William Graham";"United Kingdom";12;3809;15624.0
"12/7/2010 17:05";"Kimberly Rampling";"United Kingdom";1;24;48.0
"12/7/2010 17:19";"Colin Hill";"United Kingdom";6;101;135.0
"12/8/2010 8:12";"Warren Howard";"United Kingdom";1;128;384.0
"12/8/2010 8:43";"Owen Nolan";"United Kingdom";2;20;48.0
"12/8/2010 8:58";"Nicholas Young";"United Kingdom";9;105;153.0
"12/8/2010 9:07";"Blake Anderson";"United Kingdom";10;151;468.0
"12/8/2010 9:20";"Virginia Grant";"United Kingdom";15;145;334.0
"12/8/2010 9:30";"Jane Smith";"United Kingdom";18;182;287.0
"12/8/2010 9:49";"Alexandra Simpson";"Germany";7;139;520.0
"12/8/2010 9:51";"Alexandra Robertson";"United Kingdom";19;250;310.0
"12/8/2010 9:53";"Robert Black";"Australia";8;214;214.0
"12/8/2010 9:55";"Tracey Howard";"United Kingdom";1;-1;-2.0
"12/8/2010 9:56";"Brian Knox";"United Kingdom";9;133;347.0
"12/8/2010 10:11";"Madeleine Bell";"United Kingdom";13;173;216.0
"12/8/2010 10:11";"Caroline Pullman";"United Kingdom";7;175;330.0
"12/8/2010 10:13";"Madeleine Bell";"United Kingdom";4;72;96.0
"12/8/2010 10:14";"Leonard Marshall";"United Kingdom";20;240;414.0
"12/8/2010 10:18";"Stephanie McDonald";"United Kingdom";2;-2;-7.0
"12/8/2010 10:21";"Connor Welch";"United Kingdom";19;171;212.0
"12/8/2010 10:21";"Abigail Murray";"United Kingdom";3;148;248.0
"12/8/2010 10:35";"Connor Ince";"United Kingdom";19;270;740.0
"12/8/2010 10:36";"Sonia Tucker";"United Kingdom";17;288;282.0
"12/8/2010 10:38";"Adrian Fisher";"United Kingdom";15;220;292.0
"12/8/2010 10:39";"Dominic MacDonald";"United Kingdom";20;163;336.0
"12/8/2010 10:40";"Tracey Howard";"United Kingdom";49;432;698.0
"12/8/2010 10:45";"Ryan Knox";"France";11;121;143.0
"12/8/2010 10:46";"Stephanie McDonald";"United Kingdom";14;63;156.0
"12/8/2010 10:51";"Kylie Edmunds";"United Kingdom";4;452;564.0
"12/8/2010 10:51";"John Peters";"United Kingdom";3;68;332.0
"12/8/2010 10:53";"Julia Graham";"United Kingdom";14;176;284.0
"12/8/2010 11:02";"Ryan Davies";"United Kingdom";26;209;426.0
"12/8/2010 11:03";"Sophie Fisher";"United Kingdom";3;-3;-7.0
"12/8/2010 11:04";"Ryan Davies";"United Kingdom";2;16;36.0
"12/8/2010 11:16";"Gavin Dyer";"United Kingdom";22;53;162.0
"12/8/2010 11:31";"Victor Ball";"United Kingdom";9;198;464.0
"12/8/2010 11:33";"Alison Lambert";"United Kingdom";3;-36;-100.0
"12/8/2010 11:38";"Diana Metcalfe";"United Kingdom";8;86;324.0
"12/8/2010 11:41";"Dan Martin";"United Kingdom";10;118;84.0
"12/8/2010 11:42";"Vanessa Hart";"United Kingdom";12;108;188.0
"12/8/2010 11:42";"Max Martin";"United Kingdom";4;106;298.0
"12/8/2010 11:43";"Vanessa Hart";"United Kingdom";1;12;24.0
"12/8/2010 12:01";"Rachel Gray";"United Kingdom";27;275;610.0
"12/8/2010 12:03";"Dominic Robertson";"United Kingdom";1;-1;-8.0
"12/8/2010 12:06";"Sebastian Sanderson";"United Kingdom";45;62;149.0
"12/8/2010 12:08";"Irene Forsyth";"United Kingdom";34;76;203.0
"12/8/2010 12:08";"Carolyn Kerr";"United Kingdom";4;288;648.0
"12/8/2010 12:09";"Jonathan Randall";"United Kingdom";1;32;352.0
"12/8/2010 12:11";"Sonia Tucker";"United Kingdom";2;20;40.0
"12/8/2010 12:17";"Sophie Fisher";"United Kingdom";53;94;206.0
"12/8/2010 12:24";"Charles Blake";"United Kingdom";15;176;298.0
"12/8/2010 12:29";"Richard Ince";"United Kingdom";9;204;412.0
"12/8/2010 12:35";"Faith Buckland";"United Kingdom";66;172;313.0
"12/8/2010 12:36";"Keith Tucker";"United Kingdom";69;146;386.0
"12/8/2010 12:40";"Dylan Greene";"United Kingdom";4;196;332.0
"12/8/2010 12:41";"Max Jones";"United Kingdom";45;525;872.0
"12/8/2010 12:45";"Chloe Avery";"United Kingdom";6;51;137.0
"12/8/2010 12:46";"Zoe Hudson";"United Kingdom";160;279;507.0
"12/8/2010 12:49";"Tracey Murray";"United Kingdom";14;214;622.0
"12/8/2010 12:49";"Joanne Alsop";"United Kingdom";2;-2;-19.0
"12/8/2010 12:51";"Lily Miller";"United Kingdom";2;12;148.0
"12/8/2010 12:56";"Joan Walker";"United Kingdom";21;70;154.0
"12/8/2010 12:57";"Deirdre Underwood";"United Kingdom";29;1655;3314.0
"12/8/2010 13:01";"Dominic Robertson";"United Kingdom";59;177;400.0
"12/8/2010 13:03";"Carol Dowd";"United Kingdom";15;92;320.0
"12/8/2010 13:03";"Chloe Fraser";"United Kingdom";6;248;392.0
"12/8/2010 13:07";"Joanne Alsop";"United Kingdom";11;55;153.0
"12/8/2010 13:07";"Austin Berry";"United Kingdom";3;-4;-32.0
"12/8/2010 13:07";"Karen Ross";"United Kingdom";1;-1;-4.0
"12/8/2010 13:08";"Alexander Ross";"United Kingdom";10;75;64.0
"12/8/2010 13:08";"Amy Pullman";"United Kingdom";5;43;407.0
"12/8/2010 13:11";"Kimberly Morgan";"United Kingdom";29;188;686.0
"12/8/2010 13:14";"Joanne Alsop";"United Kingdom";2;10;90.0
"12/8/2010 13:17";"Alexander Ross";"United Kingdom";13;116;129.0
"12/8/2010 13:18";"Phil Jones";"United Kingdom";9;-15;-29.0
"12/8/2010 13:21";"Austin Berry";"United Kingdom";10;105;373.0
"12/8/2010 13:23";"Phil Jones";"United Kingdom";17;145;269.0
"12/8/2010 13:23";"Faith Sharp";"United Kingdom";4;-15;-57.0
"12/8/2010 13:28";"Molly Hardacre";"United Kingdom";7;26;124.0
"12/8/2010 13:30";"Deirdre Underwood";"United Kingdom";1;3;24.0
"12/8/2010 13:30";"Paul Stewart";"United Kingdom";2;74;272.0
"12/8/2010 13:33";"Robert Dickens";"United Kingdom";2;-20;-210.0
"12/8/2010 13:38";"Evan Dowd";"United Kingdom";7;116;374.0
"12/8/2010 13:43";"Victor Lee";"Germany";1;-3;-12.0
"12/8/2010 13:49";"Richard Hart";"United Kingdom";15;158;304.0
"12/8/2010 13:51";"Jason Powell";"United Kingdom";3;29;125.0
"12/8/2010 13:53";"Jane Hodges";"United Kingdom";7;76;176.0
"12/8/2010 13:53";"Zoe Bond";"Portugal";53;424;1160.0
"12/8/2010 13:55";"Nicholas Baker";"United Kingdom";17;286;432.0
"12/8/2010 14:10";"Keith Tucker";"United Kingdom";1;-1;-9.0
"12/8/2010 14:20";"Sean Coleman";"United Kingdom";1;-3;-21.0
"12/8/2010 14:22";"Matt Clark";"United Kingdom";29;359;529.0
"12/8/2010 14:27";"Amy Grant";"United Kingdom";2;-2;-15.0
"12/8/2010 14:36";"Penelope Mackenzie";"United Kingdom";28;118;222.0
"12/8/2010 14:38";"Abigail Turner";"United Kingdom";21;104;274.0
"12/8/2010 14:43";"Rebecca Bower";"Lithuania";1;30;60.0
"12/8/2010 14:43";"Harry Wallace";"United Kingdom";29;319;452.0
"12/8/2010 14:46";"Richard Ince";"United Kingdom";19;260;528.0
"12/8/2010 14:46";"Keith Ball";"United Kingdom";15;67;206.0
"12/8/2010 14:50";"Diana James";"United Kingdom";11;39;105.0
"12/8/2010 14:52";"Alexandra Churchill";"United Kingdom";3;-8;-30.0
